customer_id,company_size,vertical,onboard_channel,region,account_manager,credit_limit_gbp,payment_terms_days,years_in_business,is_vip
15874,Large,Homeware Retail,Direct Sales,UK,Emily Hartley,10000,60,18,1
15877,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,60,1,0
15880,Small,Gift Shop,Cold Outreach,UK,Self-Serve,750,30,5,0
15881,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,10,0
15882,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,7,0
15883,Small,Department Store,Cold Outreach,UK,Self-Serve,250,60,2,0
15885,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,5,0
15886,Small,Gift Shop,Referral,UK,Self-Serve,750,30,2,0
15888,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,5,0
15889,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,8,0
15891,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,7,0
15894,Small,Department Store,Direct Sales,UK,Self-Serve,500,30,12,0
15895,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,9,0
15897,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,6,0
15898,Medium,Gift Shop,Trade Show,UK,Emily Hartley,1750,60,13,0
15899,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,4,0
15900,Small,Department Store,Online Enquiry,UK,Self-Serve,500,60,2,0
15901,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,750,30,9,0
15903,Large,Gift Shop,Trade Show,UK,Oliver Walsh,10000,60,26,1
15904,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,60,4,0
15906,Medium,Gift Shop,Direct Sales,UK,Sarah Bennett,1500,30,11,0
15907,Medium,Market Trader,Online Enquiry,UK,James Thornton,1500,60,16,0
15909,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,8,0
15910,Medium,Market Trader,Online Enquiry,UK,Emily Hartley,1750,60,3,0
15912,Small,Florist,Cold Outreach,UK,Self-Serve,500,30,6,0
15916,Medium,Homeware Retail,Online Enquiry,UK,Emily Hartley,1250,60,9,0
15917,Small,Florist,Online Enquiry,UK,Self-Serve,500,60,8,0
15918,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,8,0
15919,Small,Other,Referral,UK,Self-Serve,250,30,9,0
15920,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,2,0
15921,Small,Department Store,Direct Sales,UK,Self-Serve,500,30,3,0
15922,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,8,0
15923,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,60,3,0
15925,Small,Online Retailer,Referral,UK,Self-Serve,500,30,1,0
15930,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,7,0
15932,Medium,Gift Shop,Trade Show,UK,Priya Kapoor,1750,30,7,0
15933,Medium,Gift Shop,Online Enquiry,UK,Oliver Walsh,2000,30,19,0
15935,Small,Department Store,Trade Show,UK,Self-Serve,500,30,6,0
15937,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,5,0
15938,Small,Other,Online Enquiry,UK,Self-Serve,750,30,4,0
15939,Large,Market Trader,Direct Sales,UK,Oliver Walsh,10000,60,31,1
15940,Small,Other,Referral,UK,Self-Serve,250,30,6,0
15942,Small,Department Store,Cold Outreach,UK,Self-Serve,250,30,4,0
15944,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,3,0
15945,Small,Gift Shop,Trade Show,UK,Self-Serve,750,90,5,0
15947,Medium,Market Trader,Trade Show,UK,Mohammed Al-Rashid,500,60,5,0
15948,Medium,Online Retailer,Online Enquiry,UK,Sarah Bennett,1500,30,15,0
15949,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,90,1,0
15950,Medium,Homeware Retail,Referral,UK,Priya Kapoor,2000,60,9,0
15951,Small,Other,Cold Outreach,UK,Self-Serve,500,30,7,0
15952,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,30,6,0
15953,Medium,Homeware Retail,Direct Sales,UK,Mohammed Al-Rashid,2000,30,6,0
15955,Large,Homeware Retail,Direct Sales,UK,James Thornton,13000,30,23,1
15957,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,2,0
15958,Small,Homeware Retail,Trade Show,UK,Self-Serve,250,60,5,0
15963,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,7,0
15965,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,6,0
15967,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,60,3,0
15969,Small,Homeware Retail,Trade Show,UK,Self-Serve,750,30,9,0
15970,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,60,5,0
15971,Large,Market Trader,Direct Sales,UK,Mohammed Al-Rashid,13500,90,24,1
15973,Small,Gift Shop,Referral,UK,Self-Serve,250,30,10,0
15974,Medium,Online Retailer,Cold Outreach,UK,Priya Kapoor,2000,90,16,0
15975,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,8,0
15976,Small,Florist,Referral,UK,Self-Serve,250,30,6,0
15977,Medium,Gift Shop,Trade Show,UK,Mohammed Al-Rashid,1500,60,14,0
15978,Medium,Online Retailer,Trade Show,UK,Sarah Bennett,2250,60,11,0
15980,Medium,Online Retailer,Referral,UK,Priya Kapoor,1250,90,4,0
15981,Medium,Homeware Retail,Referral,UK,Oliver Walsh,1000,30,12,0
15983,Medium,Gift Shop,Direct Sales,UK,Mohammed Al-Rashid,2750,60,11,0
15984,Medium,Online Retailer,Direct Sales,UK,Sarah Bennett,2500,30,13,0
15985,Medium,Department Store,Online Enquiry,UK,James Thornton,2000,30,9,0
15986,Small,Homeware Retail,Trade Show,UK,Self-Serve,750,30,3,0
15987,Medium,Online Retailer,Trade Show,UK,Oliver Walsh,1750,60,13,0
15988,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,750,60,1,0
15990,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,9,0
15992,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,4,0
15993,Medium,Florist,Direct Sales,UK,Oliver Walsh,3250,30,11,0
15994,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,7,0
15996,Medium,Homeware Retail,Online Enquiry,UK,Sarah Bennett,1750,60,13,0
15998,Medium,Gift Shop,Referral,UK,Priya Kapoor,2500,30,3,0
16000,Large,Gift Shop,Trade Show,UK,Emily Hartley,10000,60,25,1
16003,Medium,Online Retailer,Trade Show,UK,James Thornton,2500,30,12,0
16005,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,3,0
16006,Small,Market Trader,Referral,UK,Self-Serve,250,30,3,0
16007,Medium,Gift Shop,Online Enquiry,UK,Mohammed Al-Rashid,2750,60,8,0
16008,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,1,0
16009,Medium,Homeware Retail,Cold Outreach,UK,James Thornton,2000,60,19,0
16010,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,60,9,0
16011,Medium,Gift Shop,Online Enquiry,UK,Oliver Walsh,3250,60,12,0
16012,Medium,Homeware Retail,Direct Sales,UK,Emily Hartley,2750,30,9,0
16013,Large,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,10000,60,16,1
16014,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,7,0
16015,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,10,0
16016,Medium,Online Retailer,Trade Show,UK,Priya Kapoor,3500,60,7,0
16017,Small,Gift Shop,Referral,UK,Self-Serve,500,60,2,0
16018,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,750,60,10,0
16019,Large,Other,Direct Sales,UK,Mohammed Al-Rashid,10000,90,4,1
16020,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,2,0
16022,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,4,0
16023,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,1,0
16024,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,60,8,0
16025,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,8,0
16026,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,3,0
16027,Small,Other,Referral,UK,Self-Serve,500,30,9,0
16029,Large,Gift Shop,Online Enquiry,UK,Oliver Walsh,10000,90,30,1
16030,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,5,0
16031,Small,Market Trader,Referral,UK,Self-Serve,500,30,4,0
16033,Large,Market Trader,Trade Show,UK,James Thornton,10000,90,36,1
16034,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,7,0
16036,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,90,6,0
16037,Small,Gift Shop,Referral,UK,Self-Serve,250,30,9,0
16038,Small,Homeware Retail,Trade Show,UK,Self-Serve,250,30,6,0
16040,Medium,Market Trader,Trade Show,UK,Priya Kapoor,2250,60,7,0
16041,Medium,Online Retailer,Direct Sales,UK,Oliver Walsh,1500,30,10,0
16042,Medium,Homeware Retail,Referral,UK,Emily Hartley,2500,30,15,0
16043,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,1,0
16045,Medium,Gift Shop,Cold Outreach,UK,James Thornton,3000,30,9,0
16048,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,9,0
16049,Medium,Online Retailer,Direct Sales,UK,Mohammed Al-Rashid,2500,30,7,0
16050,Small,Other,Direct Sales,UK,Self-Serve,500,30,10,0
16052,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,60,9,0
16053,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,250,30,10,0
16054,Small,Florist,Cold Outreach,UK,Self-Serve,500,30,3,0
16055,Small,Market Trader,Cold Outreach,UK,Self-Serve,500,30,4,0
16056,Small,Market Trader,Cold Outreach,UK,Self-Serve,500,30,13,0
16057,Medium,Homeware Retail,Online Enquiry,UK,James Thornton,1750,90,19,0
16059,Medium,Homeware Retail,Online Enquiry,UK,Oliver Walsh,1500,30,11,0
16062,Medium,Homeware Retail,Referral,UK,Sarah Bennett,3500,60,7,0
16063,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,5,0
16065,Small,Gift Shop,Referral,UK,Self-Serve,500,30,6,0
16066,Medium,Gift Shop,Trade Show,UK,Emily Hartley,1500,30,4,0
16070,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,5,0
16071,Small,Department Store,Direct Sales,UK,Self-Serve,250,30,9,0
16072,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,1,0
16073,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,7,0
16076,Medium,Other,Direct Sales,UK,Priya Kapoor,3000,60,17,0
16078,Small,Other,Referral,UK,Self-Serve,500,30,3,0
16079,Medium,Market Trader,Trade Show,UK,Mohammed Al-Rashid,2000,60,18,0
16080,Small,Other,Online Enquiry,UK,Self-Serve,250,30,3,0
16081,Medium,Online Retailer,Trade Show,UK,James Thornton,2250,30,12,0
16083,Medium,Other,Online Enquiry,UK,Oliver Walsh,3500,90,8,0
16084,Small,Gift Shop,Referral,UK,Self-Serve,250,30,4,0
16085,Medium,Homeware Retail,Online Enquiry,UK,Mohammed Al-Rashid,1500,30,7,0
16086,Medium,Gift Shop,Online Enquiry,UK,Sarah Bennett,1500,30,13,0
16091,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,8,0
16092,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,5,0
16093,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,1,0
16094,Medium,Market Trader,Direct Sales,UK,Priya Kapoor,1250,60,12,0
16096,Small,Online Retailer,Referral,UK,Self-Serve,250,30,6,0
16097,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,4,0
16098,Medium,Market Trader,Online Enquiry,UK,Sarah Bennett,1000,30,19,0
16099,Small,Online Retailer,Referral,UK,Self-Serve,250,30,1,0
16101,Medium,Homeware Retail,Direct Sales,UK,Oliver Walsh,3000,90,1,0
16102,Medium,Online Retailer,Trade Show,UK,Emily Hartley,750,60,6,0
16103,Medium,Gift Shop,Trade Show,UK,Mohammed Al-Rashid,750,30,14,0
16104,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,2,0
16105,Small,Florist,Referral,UK,Self-Serve,500,30,2,0
16106,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,8,0
16107,Medium,Homeware Retail,Direct Sales,UK,Oliver Walsh,2250,60,12,0
16108,Small,Florist,Online Enquiry,UK,Self-Serve,500,90,6,0
16109,Small,Department Store,Cold Outreach,UK,Self-Serve,250,30,7,0
16110,Medium,Gift Shop,Trade Show,UK,Sarah Bennett,2500,30,8,0
16112,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,60,4,0
16113,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,7,0
16114,Small,Online Retailer,Trade Show,UK,Self-Serve,750,90,1,0
16115,Medium,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,2750,60,1,0
16116,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,60,4,0
16117,Small,Other,Referral,UK,Self-Serve,250,30,8,0
16119,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,6,0
16120,Medium,Gift Shop,Trade Show,UK,Emily Hartley,1750,30,14,0
16121,Small,Online Retailer,Trade Show,UK,Self-Serve,500,30,1,0
16122,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,6,0
16123,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,90,7,0
16124,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,60,1,0
16125,Small,Market Trader,Referral,UK,Self-Serve,500,30,8,0
16126,Large,Homeware Retail,Referral,UK,Emily Hartley,10000,30,17,1
16127,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,14,0
16128,Medium,Homeware Retail,Trade Show,UK,Sarah Bennett,3000,60,1,0
16131,Medium,Gift Shop,Online Enquiry,UK,Oliver Walsh,250,30,17,0
16133,Large,Gift Shop,Referral,UK,Mohammed Al-Rashid,11250,90,15,1
16134,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,1,0
16135,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,3,0
16136,Small,Gift Shop,Referral,UK,Self-Serve,500,30,6,0
16139,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,8,0
16140,Small,Other,Cold Outreach,UK,Self-Serve,250,30,10,0
16141,Small,Market Trader,Direct Sales,UK,Self-Serve,250,30,9,0
16142,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,2,0
16143,Medium,Gift Shop,Referral,UK,Oliver Walsh,2250,30,16,0
16144,Small,Other,Online Enquiry,UK,Self-Serve,500,30,6,0
16145,Large,Gift Shop,Direct Sales,UK,Mohammed Al-Rashid,10000,60,13,1
16146,Small,Other,Trade Show,UK,Self-Serve,500,30,4,0
16147,Small,Other,Online Enquiry,UK,Self-Serve,250,30,3,0
16148,Small,Department Store,Online Enquiry,UK,Self-Serve,500,60,5,0
16149,Small,Other,Cold Outreach,UK,Self-Serve,250,30,3,0
16150,Medium,Online Retailer,Direct Sales,UK,Emily Hartley,2000,60,5,0
16152,Medium,Gift Shop,Direct Sales,UK,Sarah Bennett,2500,30,12,0
16153,Medium,Homeware Retail,Online Enquiry,UK,James Thornton,1000,30,13,0
16156,Medium,Online Retailer,Trade Show,UK,Emily Hartley,1250,30,9,0
16157,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,9,0
16159,Small,Online Retailer,Referral,UK,Self-Serve,750,30,4,0
16160,Medium,Other,Referral,UK,Priya Kapoor,1250,60,8,0
16161,Large,Gift Shop,Direct Sales,UK,Oliver Walsh,16000,90,23,1
16162,Small,Market Trader,Referral,UK,Self-Serve,750,30,5,0
16163,Small,Florist,Direct Sales,UK,Self-Serve,250,30,5,0
16164,Small,Other,Cold Outreach,UK,Self-Serve,250,90,1,0
16168,Large,Other,Trade Show,UK,Emily Hartley,10000,30,18,1
16169,Medium,Online Retailer,Referral,UK,Mohammed Al-Rashid,1750,60,1,0
16170,Medium,Other,Direct Sales,UK,Sarah Bennett,750,90,4,0
16171,Small,Department Store,Cold Outreach,UK,Self-Serve,250,90,1,0
16172,Medium,Gift Shop,Online Enquiry,UK,Priya Kapoor,3000,30,5,0
16173,Medium,Homeware Retail,Referral,UK,Oliver Walsh,1500,30,7,0
16174,Medium,Department Store,Trade Show,UK,Emily Hartley,1750,30,8,0
16175,Medium,Gift Shop,Direct Sales,UK,Mohammed Al-Rashid,500,60,13,0
16177,Small,Online Retailer,Referral,UK,Self-Serve,500,60,6,0
16178,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,1,0
16179,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,5,0
16180,Large,Online Retailer,Cold Outreach,UK,Emily Hartley,10000,90,21,1
16181,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,4,0
16182,Large,Homeware Retail,Trade Show,UK,Sarah Bennett,11500,90,18,1
16183,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,6,0
16184,Medium,Gift Shop,Online Enquiry,UK,Priya Kapoor,2250,60,14,0
16185,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,1,0
16186,Large,Florist,Trade Show,UK,Emily Hartley,13250,90,16,1
16187,Large,Gift Shop,Direct Sales,UK,Mohammed Al-Rashid,12000,60,30,1
16188,Medium,Online Retailer,Online Enquiry,UK,Sarah Bennett,2000,30,17,0
16189,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,60,8,0
16190,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,7,0
16191,Large,Market Trader,Direct Sales,UK,Oliver Walsh,13750,90,31,1
16193,Small,Department Store,Referral,UK,Self-Serve,500,30,11,0
16198,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,5,0
16200,Medium,Homeware Retail,Referral,UK,Sarah Bennett,3000,30,5,0
16201,Medium,Gift Shop,Direct Sales,UK,James Thornton,2000,90,9,0
16202,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,14,0
16203,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,1,0
16204,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,4,0
16205,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,1,0
16206,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,90,5,0
16207,Small,Florist,Referral,UK,Self-Serve,750,60,1,0
16208,Small,Other,Trade Show,UK,Self-Serve,250,30,5,0
16209,Medium,Gift Shop,Direct Sales,UK,Oliver Walsh,1500,30,1,0
16210,Large,Market Trader,Cold Outreach,UK,Emily Hartley,10000,60,23,1
16211,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,9,0
16212,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,60,4,0
16213,Small,Department Store,Online Enquiry,UK,Self-Serve,500,90,5,0
16214,Medium,Florist,Trade Show,UK,Priya Kapoor,1000,30,9,0
16215,Small,Other,Online Enquiry,UK,Self-Serve,250,30,6,0
16216,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,5,0
16217,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,750,30,7,0
16218,Medium,Market Trader,Trade Show,UK,Sarah Bennett,1000,30,16,0
16221,Small,Gift Shop,Cold Outreach,UK,Self-Serve,750,30,3,0
16222,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,4,0
16224,Medium,Homeware Retail,Direct Sales,UK,Sarah Bennett,1750,60,15,0
16225,Medium,Online Retailer,Online Enquiry,UK,James Thornton,1500,60,3,0
16226,Small,Gift Shop,Referral,UK,Self-Serve,250,30,1,0
16227,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,60,6,0
16229,Medium,Florist,Direct Sales,UK,Mohammed Al-Rashid,1250,60,12,0
16230,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,3,0
16232,Medium,Online Retailer,Trade Show,UK,Priya Kapoor,2750,30,7,0
16233,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,60,3,0
16235,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,2,0
16236,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,7,0
16239,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,1,0
16240,Large,Market Trader,Referral,UK,Emily Hartley,11250,90,16,1
16241,Medium,Homeware Retail,Cold Outreach,UK,Mohammed Al-Rashid,1750,60,5,0
16242,Medium,Other,Direct Sales,UK,Sarah Bennett,4000,90,3,0
16243,Small,Online Retailer,Direct Sales,UK,Self-Serve,250,30,8,0
16244,Medium,Homeware Retail,Online Enquiry,UK,Priya Kapoor,1750,60,7,0
16245,Medium,Online Retailer,Trade Show,UK,Oliver Walsh,1250,30,11,0
16247,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,1,0
16248,Small,Department Store,Direct Sales,UK,Self-Serve,500,90,3,0
16249,Medium,Homeware Retail,Direct Sales,UK,James Thornton,2750,30,14,0
16250,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,13,0
16253,Large,Florist,Direct Sales,UK,Mohammed Al-Rashid,10000,90,2,1
16255,Medium,Other,Referral,UK,James Thornton,2250,60,9,0
16256,Small,Florist,Online Enquiry,UK,Self-Serve,500,30,6,0
16257,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,3,0
16258,Large,Market Trader,Trade Show,UK,Emily Hartley,11500,60,25,1
16260,Medium,Homeware Retail,Online Enquiry,UK,Sarah Bennett,1250,30,6,0
16261,Small,Homeware Retail,Direct Sales,UK,Self-Serve,750,30,5,0
16265,Large,Gift Shop,Direct Sales,UK,Mohammed Al-Rashid,12750,60,14,1
16266,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,60,9,0
16268,Small,Gift Shop,Referral,UK,Self-Serve,250,60,3,0
16270,Medium,Homeware Retail,Cold Outreach,UK,Emily Hartley,1000,60,8,0
16271,Medium,Market Trader,Cold Outreach,UK,Mohammed Al-Rashid,2500,30,15,0
16272,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,2,0
16274,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,5,0
16275,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,1,0
16276,Small,Other,Online Enquiry,UK,Self-Serve,250,60,2,0
16278,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,6,0
16279,Medium,Homeware Retail,Cold Outreach,UK,James Thornton,1000,60,5,0
16281,Medium,Market Trader,Referral,UK,Oliver Walsh,2250,30,7,0
16282,Small,Market Trader,Direct Sales,UK,Self-Serve,250,30,6,0
16283,Medium,Homeware Retail,Cold Outreach,UK,Mohammed Al-Rashid,1500,90,7,0
16284,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,7,0
16287,Small,Market Trader,Trade Show,UK,Self-Serve,500,30,6,0
16292,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,6,0
16293,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,1250,30,16,0
16295,Medium,Market Trader,Online Enquiry,UK,Mohammed Al-Rashid,1750,60,12,0
16297,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,10,0
16298,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,8,0
16302,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,3,0
16303,Large,Gift Shop,Referral,UK,James Thornton,11000,90,28,1
16305,Small,Gift Shop,Referral,UK,Self-Serve,250,30,6,0
16306,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,4,0
16308,Medium,Gift Shop,Referral,UK,Sarah Bennett,3000,60,11,0
16309,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,8,0
16311,Small,Online Retailer,Direct Sales,UK,Self-Serve,750,30,6,0
16313,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,10,0
16315,Small,Other,Online Enquiry,UK,Self-Serve,500,30,8,0
16316,Medium,Gift Shop,Trade Show,UK,Priya Kapoor,1500,30,13,0
16317,Medium,Homeware Retail,Online Enquiry,UK,Oliver Walsh,2500,30,5,0
16318,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,4,0
16319,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,5,0
16320,Medium,Gift Shop,Referral,Rest of World,Sarah Bennett,1000,30,13,0
16321,Small,Department Store,Cold Outreach,Rest of World,Self-Serve,250,30,7,0
16322,Small,Other,Cold Outreach,UK,Self-Serve,500,30,6,0
16323,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,60,5,0
16324,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,7,0
16325,Small,Department Store,Online Enquiry,UK,Self-Serve,250,60,2,0
16326,Medium,Market Trader,Online Enquiry,UK,Sarah Bennett,1000,60,18,0
16327,Large,Homeware Retail,Trade Show,UK,James Thornton,10000,60,2,1
16330,Small,Homeware Retail,Trade Show,UK,Self-Serve,500,90,9,0
16332,Medium,Homeware Retail,Online Enquiry,UK,Sarah Bennett,1500,60,10,0
16333,Large,Department Store,Direct Sales,UK,James Thornton,10250,90,26,1
16337,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,6,0
16338,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,6,0
16339,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,7,0
16340,Small,Florist,Trade Show,UK,Self-Serve,500,30,7,0
16341,Medium,Market Trader,Referral,UK,Oliver Walsh,2500,60,8,0
